question_id,option_id,option_label,weighted_share,weighted_percent,weighted_n,unweighted_n,is_missing,source_url
2023-032_q1,1,Joe Biden,0.3275899586941068,32.76,327.5899586941077,376,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#who-do-you-think-will-win-the-2024-us-presidential-election
2023-032_q1,2,Donald Trump,0.2976390974751215,29.76,297.63909747512236,249,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#who-do-you-think-will-win-the-2024-us-presidential-election
2023-032_q1,3,Ron DeSantis,0.12551143864601177,12.55,125.51143864601212,112,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#who-do-you-think-will-win-the-2024-us-presidential-election
2023-032_q1,4,Gavin Newsom,0.027046848266423,2.7,27.046848266423073,27,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#who-do-you-think-will-win-the-2024-us-presidential-election
2023-032_q1,5,Some other Democrat,0.12651493141828635,12.65,126.51493141828668,139,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#who-do-you-think-will-win-the-2024-us-presidential-election
2023-032_q1,6,Some other Republican,0.09569772550005069,9.57,95.69772550005095,97,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#who-do-you-think-will-win-the-2024-us-presidential-election
2023-032_q10,1,Strongly Disagree,0.0425012432410763,4.25,42.4492245190958,48,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#please-rate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-i-enjoy-competition-as-it-allows-me-to-discover-my-abilities
2023-032_q10,2,Disagree,0.04565583520813642,4.57,45.59995547339528,50,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#please-rate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-i-enjoy-competition-as-it-allows-me-to-discover-my-abilities
2023-032_q10,3,Somewhat Disagree,0.06797365365476007,6.8,67.89045838041459,65,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#please-rate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-i-enjoy-competition-as-it-allows-me-to-discover-my-abilities
2023-032_q10,4,Neither Agree nor Disagree,0.21087908781195577,21.09,210.6209857000206,216,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#please-rate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-i-enjoy-competition-as-it-allows-me-to-discover-my-abilities
2023-032_q10,5,Somewhat Agree,0.28529350062157277,28.53,284.94432017036814,277,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#please-rate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-i-enjoy-competition-as-it-allows-me-to-discover-my-abilities
2023-032_q10,6,Agree,0.2179265648313127,21.79,217.65983707175462,209,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#please-rate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-i-enjoy-competition-as-it-allows-me-to-discover-my-abilities
2023-032_q10,7,Strongly Agree,0.129770114631186,12.98,129.61128455941406,134,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#please-rate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-i-enjoy-competition-as-it-allows-me-to-discover-my-abilities
2023-032_q11,1,Take the lead,0.4941108927632028,49.41,493.5061335797504,521,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#do-you-think-that-politicians-should-take-the-lead-in-drastically-reducing-us-carbon-emissions-or-should-wait-until-they-have-evidence-that-the-public-supports-such-action
2023-032_q11,2,Wait for public support,0.3396644350591235,33.97,339.2487081658234,307,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#do-you-think-that-politicians-should-take-the-lead-in-drastically-reducing-us-carbon-emissions-or-should-wait-until-they-have-evidence-that-the-public-supports-such-action
2023-032_q11,3,Don’t know,0.16622467217767375,16.62,166.02122412888932,171,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#do-you-think-that-politicians-should-take-the-lead-in-drastically-reducing-us-carbon-emissions-or-should-wait-until-they-have-evidence-that-the-public-supports-such-action
2023-032_q12,1,"High inflation/Thriving economy, low unemployment",0.7301130813738895,73.01,729.2194710580951,735,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#if-you-had-to-choose-between-one-of-the-two-options-which-would-you-select-1-high-inflation-but-a-thriving-economy-and-low-unemployment-or-2-low-inflation-but-high-unemployment-and-a-recession
2023-032_q12,2,"Low inflation/Recession, high unemployment",0.2698869186261105,26.99,269.556594816368,264,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#if-you-had-to-choose-between-one-of-the-two-options-which-would-you-select-1-high-inflation-but-a-thriving-economy-and-low-unemployment-or-2-low-inflation-but-high-unemployment-and-a-recession
2023-032_q13,1,Strongly Against,0.08231212271452124,8.23,82.21137809858554,78,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#would-you-be-against-or-in-favor-of-the-government-spending-more-on-education-and-training-programs-for-the-unemployed-at-the-cost-of-reducing-unemployment-benefits
2023-032_q13,2,Against,0.17910978290697366,17.91,178.8905643314563,186,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#would-you-be-against-or-in-favor-of-the-government-spending-more-on-education-and-training-programs-for-the-unemployed-at-the-cost-of-reducing-unemployment-benefits
2023-032_q13,3,In Favor,0.5512375226713897,55.12,550.5628442561157,539,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#would-you-be-against-or-in-favor-of-the-government-spending-more-on-education-and-training-programs-for-the-unemployed-at-the-cost-of-reducing-unemployment-benefits
2023-032_q13,4,Strongly In Favor,0.18734057170711554,18.73,187.1112791883056,196,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#would-you-be-against-or-in-favor-of-the-government-spending-more-on-education-and-training-programs-for-the-unemployed-at-the-cost-of-reducing-unemployment-benefits
2023-032_q14,1,Strongly approve,0.23197726280067504,23.2,231.69333791238464,197,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#do-you-approve-or-disapprove-of-donald-trump
2023-032_q14,2,Somewhat approve,0.2341953673873362,23.42,233.90872768514816,220,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#do-you-approve-or-disapprove-of-donald-trump
2023-032_q14,3,Somewhat disapprove,0.1373202207673047,13.73,137.15214986298133,133,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#do-you-approve-or-disapprove-of-donald-trump
2023-032_q14,4,Strongly disapprove,0.39650714904468415,39.65,396.021850413949,449,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#do-you-approve-or-disapprove-of-donald-trump
2023-032_q15,1,All of the time,0.05598759921191229,5.6,55.91907407862995,57,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#how-much-do-you-think-news-coverage-in-america-accurately-represents-current-situations-on-the-ground
2023-032_q15,2,Most of the time,0.2079933242196711,20.8,207.73875409227477,239,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#how-much-do-you-think-news-coverage-in-america-accurately-represents-current-situations-on-the-ground
2023-032_q15,3,Sometimes,0.3766360842034329,37.66,376.1751064470677,378,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#how-much-do-you-think-news-coverage-in-america-accurately-represents-current-situations-on-the-ground
2023-032_q15,4,"Rarely, but it is accurate sometimes",0.25500668970113133,25.5,254.69457831136592,235,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#how-much-do-you-think-news-coverage-in-america-accurately-represents-current-situations-on-the-ground
2023-032_q15,5,Never,0.10437630266385245,10.44,104.24855294512479,90,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#how-much-do-you-think-news-coverage-in-america-accurately-represents-current-situations-on-the-ground
2023-032_q17,1,Extremely important,0.4750824815388073,47.51,474.2707084755695,475,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#in-comparison-to-other-issues-how-important-should-issues-of-water-be-to-the-federal-government
2023-032_q17,2,Somewhat important,0.25531729299921824,25.53,254.8810325411095,265,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#in-comparison-to-other-issues-how-important-should-issues-of-water-be-to-the-federal-government
2023-032_q17,3,Equally important to all other issues,0.21697419983643085,21.7,216.6034561915078,213,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#in-comparison-to-other-issues-how-important-should-issues-of-water-be-to-the-federal-government
2023-032_q17,4,Somewhat not important,0.031327190415645134,3.13,31.273661669975603,28,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#in-comparison-to-other-issues-how-important-should-issues-of-water-be-to-the-federal-government
2023-032_q17,5,Not important at all,0.021298835209898528,2.13,21.262441906896207,17,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#in-comparison-to-other-issues-how-important-should-issues-of-water-be-to-the-federal-government
2023-032_q18,1,Very knowledgeable,0.10245210878765977,10.25,102.2770489498052,96,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#how-knowledgeable-would-you-describe-yourself-of-water-scarcity-challenges-in-the-colorado-river
2023-032_q18,2,Moderately knowledgeable,0.24147146941974476,24.15,241.0588673095165,242,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#how-knowledgeable-would-you-describe-yourself-of-water-scarcity-challenges-in-the-colorado-river
2023-032_q18,3,Mildly knowledgeable,0.2742855639672723,27.43,273.81689243945164,273,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#how-knowledgeable-would-you-describe-yourself-of-water-scarcity-challenges-in-the-colorado-river
2023-032_q18,4,Not at all knowledgeable,0.3817908578253232,38.18,381.1384920862853,387,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#how-knowledgeable-would-you-describe-yourself-of-water-scarcity-challenges-in-the-colorado-river
2023-032_q19,1,Yes,0.6340590531596266,63.41,632.9756369532663,648,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#should-the-epa-environmental-protection-agency-do-more
2023-032_q19,2,No,0.10664441608054354,10.66,106.46219285050883,95,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#should-the-epa-environmental-protection-agency-do-more
2023-032_q19,3,Don’t Know,0.24996635455814878,25.0,249.53923724435353,243,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#should-the-epa-environmental-protection-agency-do-more
2023-032_q19,4,Refuse to Answer,0.009330176201680996,0.93,9.31423373692992,12,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#should-the-epa-environmental-protection-agency-do-more
2023-032_q2,1,Strongly disagree 1,0.2524064762126323,25.24,252.40647621263298,257,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#to-what-extent-do-you-agree-with-the-following-statement-there-are-cases-in-which-my-representative-s-know-better-than-me-what-s-good-for-me
2023-032_q2,2,2,0.12314774321002107,12.31,123.1477432100214,121,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#to-what-extent-do-you-agree-with-the-following-statement-there-are-cases-in-which-my-representative-s-know-better-than-me-what-s-good-for-me
2023-032_q2,3,3,0.12557562917672926,12.56,125.57562917672962,119,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#to-what-extent-do-you-agree-with-the-following-statement-there-are-cases-in-which-my-representative-s-know-better-than-me-what-s-good-for-me
2023-032_q2,4,4,0.2246576749406001,22.47,224.6576749406007,221,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#to-what-extent-do-you-agree-with-the-following-statement-there-are-cases-in-which-my-representative-s-know-better-than-me-what-s-good-for-me
2023-032_q2,5,5,0.12261765613283891,12.26,122.61765613283924,122,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#to-what-extent-do-you-agree-with-the-following-statement-there-are-cases-in-which-my-representative-s-know-better-than-me-what-s-good-for-me
2023-032_q2,6,6,0.06785116109604157,6.79,67.85116109604175,73,false,https://reports.verasight.io/reports/mpsa-2023-omnibus-survey-2023-032#to-what-extent-do-you-agree-with-the-following-statement-there-are-cases-in-which-my-representative-s-know-better-than-me-what-s-good-for-me
